,Date,SNP500_High_x,SNP500_Low_x,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,SNP500_High_y,SNP500_Low_y,Interest
220,01/26/2022,87.95,85.01,"41,095.0","38,577.0",87.95,85.01,"1,851.60","1,816.00",87.95,85.01,1.41
221,01/25/2022,85.71,82.99,"40,599.0","39,561.0",85.71,82.99,"1,855.60","1,836.90",85.71,82.99,1.41
222,01/24/2022,86.09,81.9,"40,691.0","40,003.0",86.09,81.9,"1,846.00","1,831.60",86.09,81.9,1.41
223,01/21/2022,85.56,82.78,"40,850.0","39,781.0",85.56,82.78,"1,844.80","1,831.00",85.56,82.78,1.41
224,01/20/2022,87.82,86.0,"41,494.0","39,585.0",87.82,86.0,"1,850.10","1,839.00",87.82,86.0,1.41
225,01/19/2022,87.91,85.77,"41,515.0","39,581.0",87.91,85.77,"1,845.10","1,811.20",87.91,85.77,1.41
226,01/18/2022,86.63,83.5,"40,678.0","39,265.0",86.63,83.5,"1,824.20","1,806.90",86.63,83.5,1.41
227,01/17/2022,83.95,82.94,"42,418.0","39,202.0",83.95,82.94,"1,822.90","1,804.70",83.95,82.94,1.41
228,01/14/2022,84.45,81.58,"42,809.0","42,129.0",84.45,81.58,"1,830.60","1,816.30",84.45,81.58,1.41
229,01/13/2022,82.94,81.39,"43,979.0","42,113.0",82.94,81.39,"1,827.80","1,814.10",82.94,81.39,1.41
230,01/12/2022,83.1,81.17,"43,893.0","42,747.0",83.1,81.17,"1,828.90","1,817.70",83.1,81.17,1.41
231,01/11/2022,81.59,78.36,"45,519.0","43,122.0",81.59,78.36,"1,824.40","1,802.20",81.59,78.36,1.41
232,01/10/2022,79.45,77.83,"47,201.0","45,388.0",79.45,77.83,"1,802.40","1,792.50",79.45,77.83,1.41
233,01/07/2022,80.47,78.52,"46,899.0","45,152.0",80.47,78.52,"1,800.00","1,784.00",80.47,78.52,1.41
234,01/06/2022,80.24,76.73,"47,435.0","45,554.0",80.24,76.73,"1,812.30","1,788.70",80.24,76.73,1.41
235,01/05/2022,78.58,76.51,"47,212.0","45,641.0",78.58,76.51,"1,831.50","1,811.60",78.58,76.51,1.41
236,01/04/2022,77.64,75.7,"46,728.0","44,261.0",77.64,75.7,"1,817.00","1,801.80",77.64,75.7,1.41
237,01/03/2022,76.46,74.27,"47,624.0","45,228.0",76.46,74.27,"1,826.80","1,800.20",76.46,74.27,1.41
238,12/31/2021,77.08,74.95,"47,714.0","46,601.0",77.08,74.95,"1,830.20","1,823.60",77.08,74.95,0.08
239,12/30/2021,77.44,75.78,"48,127.0","47,029.0",77.44,75.78,"1,815.30","1,815.30",77.44,75.78,0.08
240,12/29/2021,77.37,75.36,"48,199.0","46,672.0",77.37,75.36,"1,808.00","1,789.10",77.37,75.36,0.08
241,12/28/2021,76.92,75.53,"46,947.0","44,445.0",76.92,75.53,"1,821.60","1,805.50",76.92,75.53,0.08
242,12/27/2021,76.09,72.57,"44,818.0","44,090.0",76.09,72.57,"1,814.60","1,803.60",76.09,72.57,0.08
243,12/23/2021,73.95,72.27,"45,112.0","43,622.0",73.95,72.27,"1,812.00","1,799.00",73.95,72.27,0.08
244,12/22/2021,73.16,70.8,"44,251.0","42,658.0",73.16,70.8,"1,806.30","1,785.80",73.16,70.8,0.08
245,12/21/2021,71.55,68.56,"43,027.0","41,795.0",71.55,68.56,"1,801.70","1,785.00",71.55,68.56,0.08
246,12/20/2021,70.07,66.04,"43,327.9","40,893.0",70.07,66.04,"1,804.60","1,789.00",70.07,66.04,0.08
247,12/17/2021,72.26,69.89,"41,532.0","40,530.0",72.26,69.89,"1,815.70","1,796.50",72.26,69.89,0.08
248,12/16/2021,72.99,71.03,"42,301.0","40,922.0",72.99,71.03,"1,800.70","1,775.70",72.99,71.03,0.08
249,12/15/2021,71.66,69.39,"42,386.0","41,529.6",71.66,69.39,"1,781.30","1,753.00",71.66,69.39,0.08
250,12/14/2021,72.03,69.51,"42,308.4","40,234.8",72.03,69.51,"1,789.80","1,766.10",72.03,69.51,0.08
251,12/13/2021,73.0,70.71,"41,406.0","40,557.8",73.0,70.71,"1,792.80","1,782.20",73.0,70.71,0.08
252,12/10/2021,72.33,70.32,"41,701.6","38,953.2",72.33,70.32,"1,791.00","1,770.40",72.33,70.32,0.08
253,12/09/2021,73.34,70.39,"39,854.7","38,220.9",73.34,70.39,"1,788.40","1,773.30",73.34,70.39,0.08
254,12/08/2021,73.0,70.91,"39,914.3","37,613.6",73.0,70.91,"1,794.30","1,780.10",73.0,70.91,0.08
255,12/07/2021,73.03,69.52,"39,272.3","37,603.4",73.03,69.52,"1,789.30","1,772.40",73.03,69.52,0.08
256,12/06/2021,70.15,66.72,"39,355.3","38,666.5",70.15,66.72,"1,789.00","1,776.40",70.15,66.72,0.08
257,12/03/2021,69.22,65.6,"40,177.0","38,236.4",69.22,65.6,"1,788.00","1,766.00",69.22,65.6,0.08
258,12/02/2021,67.49,62.43,"42,029.1","38,603.5",67.49,62.43,"1,785.20","1,762.20",67.49,62.43,0.08
259,12/01/2021,69.49,64.84,"42,538.5","38,663.3",69.49,64.84,"1,795.70","1,773.70",69.49,64.84,0.08
260,11/30/2021,71.22,64.43,"39,351.5","37,886.6",71.22,64.43,"1,811.40","1,771.20",71.22,64.43,0.08
261,11/29/2021,72.93,68.86,"39,532.0","37,182.1",72.93,68.86,"1,801.50","1,782.00",72.93,68.86,0.08
262,11/26/2021,78.65,67.4,"39,668.1","38,115.0",78.65,67.4,"1,817.70","1,780.50",78.65,67.4,0.08
263,11/25/2021,78.65,77.28,"39,600.2","38,626.1",78.65,77.28,"1,819.30","1,781.60",78.65,77.28,0.08
264,11/24/2021,79.23,77.98,"42,848.7","38,594.9",79.23,77.98,"1,797.00","1,779.20",79.23,77.98,0.08
265,11/23/2021,78.86,75.3,"44,077.2","41,840.8",78.86,75.3,"1,813.10","1,783.10",78.86,75.3,0.08
266,11/22/2021,77.16,74.76,"45,294.2","43,361.3",77.16,74.76,"1,851.10","1,804.00",77.16,74.76,0.08
267,11/19/2021,79.92,75.37,"44,900.5","42,876.6",79.92,75.37,"1,869.00","1,846.00",79.92,75.37,0.08
268,11/18/2021,79.36,77.08,"43,977.8","37,458.9",79.36,77.08,"1,874.50","1,858.30",79.36,77.08,0.08
269,11/17/2021,80.69,77.69,"39,838.5","37,062.3",80.69,77.69,"1,871.10","1,852.70",80.69,77.69,0.08
270,11/16/2021,81.81,80.03,"40,094.5","38,639.1",81.81,80.03,"1,880.10","1,852.40",81.81,80.03,0.08
271,11/15/2021,81.2,79.3,"39,683.7","38,042.6",81.2,79.3,"1,873.10","1,860.00",81.2,79.3,0.08
272,11/12/2021,81.62,79.78,"39,351.6","34,357.4",81.62,79.78,"1,872.20","1,849.80",81.62,79.78,0.08
273,11/11/2021,82.33,80.2,"39,194.5","37,099.5",82.33,80.2,"1,868.90","1,847.00",82.33,80.2,0.08
274,11/10/2021,84.97,80.81,"38,414.9","36,399.6",84.97,80.81,"1,869.80","1,827.80",84.97,80.81,0.08
275,11/09/2021,84.63,81.78,"39,444.1","36,868.9",84.63,81.78,"1,835.10","1,822.70",84.63,81.78,0.08
276,11/08/2021,82.67,81.05,"40,120.3","38,042.2",82.67,81.05,"1,829.20","1,815.50",82.67,81.05,0.08
277,11/05/2021,81.8,78.96,"40,434.3","39,666.6",81.8,78.96,"1,820.70","1,788.20",81.8,78.96,0.08
278,11/04/2021,83.42,78.25,"40,935.5","39,505.0",83.42,78.25,"1,800.70","1,773.00",83.42,78.25,0.08
279,11/03/2021,83.08,79.69,"44,167.1","40,103.8",83.08,79.69,"1,777.30","1,762.30",83.08,79.69,0.08
280,11/02/2021,84.41,82.92,"44,552.9","43,377.6",84.41,82.92,"1,797.10","1,790.20",84.41,82.92,0.08
281,11/01/2021,84.88,82.74,"44,722.6","42,460.1",84.88,82.74,"1,796.90","1,783.10",84.88,82.74,0.08
282,10/29/2021,83.74,81.41,"42,799.7","41,591.3",83.74,81.41,"1,789.30","1,776.90",83.74,81.41,0.08
283,10/28/2021,83.21,80.58,"42,725.1","41,880.1",83.21,80.58,"1,803.60","1,803.60",83.21,80.58,0.08
284,10/27/2021,84.51,82.01,"43,006.4","41,776.8",84.51,82.01,"1,801.00","1,784.30",84.51,82.01,0.08
285,10/26/2021,84.88,82.97,"43,915.1","42,023.4",84.88,82.97,"1,809.80","1,783.00",84.88,82.97,0.08
286,10/25/2021,85.41,83.39,"45,755.2","43,242.5",85.41,83.39,"1,811.50","1,793.00",85.41,83.39,0.08
287,10/22/2021,84.22,81.76,"44,800.4","43,163.0",84.22,81.76,"1,815.50","1,783.40",84.22,81.76,0.08
288,10/21/2021,83.96,80.79,"45,399.8","42,705.0",83.96,80.79,"1,790.30","1,776.80",83.96,80.79,0.08
289,10/20/2021,84.25,81.3,"44,468.3","41,695.4",84.25,81.3,"1,789.60","1,767.10",84.25,81.3,0.08
290,10/19/2021,83.74,81.8,"42,614.8","41,176.3",83.74,81.8,"1,786.00","1,763.40",83.74,81.8,0.08
291,10/18/2021,83.87,81.84,"41,899.8","40,963.3",83.87,81.84,"1,772.50","1,760.30",83.87,81.84,0.08
292,10/15/2021,82.66,81.39,"41,689.0","37,041.1",82.66,81.39,"1,797.70","1,765.10",82.66,81.39,0.08
293,10/14/2021,81.68,80.38,"37,304.3","36,297.3",81.68,80.38,"1,801.90","1,787.60",81.68,80.38,0.08
294,10/13/2021,81.04,79.42,"38,853.8","36,682.3",81.04,79.42,"1,797.40","1,757.90",81.04,79.42,0.08
295,10/12/2021,81.62,79.47,"39,230.0","38,037.9",81.62,79.47,"1,770.00","1,750.50",81.62,79.47,0.08
296,10/11/2021,82.18,79.55,"38,701.4","36,672.8",82.18,79.55,"1,761.10","1,749.90",82.18,79.55,0.08
297,10/08/2021,80.11,78.63,"38,313.3","37,390.6",80.11,78.63,"1,782.40","1,753.60",80.11,78.63,0.08
298,10/07/2021,78.89,74.96,"38,663.7","37,350.2",78.89,74.96,"1,767.70","1,752.00",78.89,74.96,0.08
299,10/06/2021,79.78,76.83,"37,995.9","36,176.5",79.78,76.83,"1,765.90","1,745.40",79.78,76.83,0.08
300,10/05/2021,79.48,77.47,"37,215.4","35,543.2",79.48,77.47,"1,771.10","1,748.60",79.48,77.47,0.08
301,10/04/2021,78.38,75.32,"38,862.6","36,280.0",78.38,75.32,"1,771.50","1,747.70",78.38,75.32,0.08
302,10/01/2021,75.99,74.23,"37,501.8","35,729.3",75.99,74.23,"1,765.20","1,749.90",75.99,74.23,0.08
303,09/30/2021,76.07,73.14,"37,424.0","32,985.6",76.07,73.14,"1,765.00","1,721.80",76.07,73.14,0.08
304,09/29/2021,75.79,73.74,"36,513.0","34,655.2",75.79,73.74,"1,746.00","1,721.10",75.79,73.74,0.08
305,09/28/2021,76.67,74.24,"36,749.8","34,116.0",76.67,74.24,"1,752.90","1,728.00",76.67,74.24,0.08
306,09/27/2021,75.75,74.16,"41,104.6","35,503.9",75.75,74.16,"1,759.50","1,744.90",75.75,74.16,0.08
307,09/24/2021,74.27,72.81,"43,487.1","40,568.3",74.27,72.81,"1,756.10","1,740.00",74.27,72.81,0.08
308,09/23/2021,73.5,71.61,"42,558.0","41,160.9",73.5,71.61,"1,775.10","1,740.00",73.5,71.61,0.08
309,09/22/2021,72.3,70.64,"42,674.2","41,300.7",72.3,70.64,"1,784.50","1,765.00",72.3,70.64,0.08
310,09/21/2021,71.63,69.67,"43,179.6","41,559.4",71.63,69.67,"1,780.70","1,757.80",71.63,69.67,0.08
311,09/20/2021,72.08,69.86,"43,462.0","42,643.3",72.08,69.86,"1,766.60","1,743.50",72.08,69.86,0.08
312,09/17/2021,72.72,71.21,"43,777.9","42,586.1",72.72,71.21,"1,765.60","1,748.00",72.72,71.21,0.08
313,09/16/2021,72.99,71.53,"43,435.1","41,848.7",72.99,71.53,"1,795.40","1,744.70",72.99,71.53,0.08
314,09/15/2021,73.14,70.65,"44,404.7","42,337.5",73.14,70.65,"1,804.10","1,792.00",73.14,70.65,0.08
315,09/14/2021,71.22,69.98,"44,243.6","42,476.7",71.22,69.98,"1,808.00","1,781.00",71.22,69.98,0.08
316,09/13/2021,70.97,69.51,"43,090.2","41,287.6",70.97,69.51,"1,794.50","1,788.30",70.97,69.51,0.08
317,09/10/2021,69.96,67.68,"42,243.8","39,697.0",69.96,67.68,"1,804.20","1,788.30",69.96,67.68,0.08
318,09/09/2021,69.89,67.56,"42,764.4","41,260.9",69.89,67.56,"1,796.90","1,788.30",69.89,67.56,0.08
319,09/08/2021,69.75,68.31,"42,304.4","40,574.3",69.75,68.31,"1,799.00","1,785.00",69.75,68.31,0.08
320,09/07/2021,69.48,67.64,"43,127.7","40,810.0",69.48,67.64,"1,824.40","1,792.80",69.48,67.64,0.08
321,09/06/2021,69.47,68.27,"43,772.3","42,481.1",69.47,68.27,"1,833.50","1,793.70",69.47,68.27,0.08
322,09/03/2021,70.53,69.05,"47,505.4","45,602.1",70.53,69.05,"1,834.20","1,813.00",70.53,69.05,0.08
323,09/02/2021,70.61,67.84,"47,556.0","45,704.0",70.61,67.84,"1,811.00","1,808.40",70.61,67.84,0.08
324,09/01/2021,69.24,67.12,"47,944.9","46,718.2",69.24,67.12,"1,817.40","1,809.70",69.24,67.12,0.08
325,08/31/2021,69.34,68.16,"47,917.6","46,217.5",69.34,68.16,"1,816.90","1,816.90",69.34,68.16,0.08
326,08/30/2021,69.64,67.67,"48,553.9","45,693.6",69.64,67.67,"1,810.00","1,810.00",69.64,67.67,0.08
327,08/27/2021,69.05,67.52,"47,901.4","46,003.0",69.05,67.52,"1,819.60","1,783.80",69.05,67.52,0.08
328,08/26/2021,68.31,67.02,"48,121.7","46,127.8",68.31,67.02,"1,798.10","1,779.20",68.31,67.02,0.08
329,08/25/2021,68.54,66.92,"50,703.8","47,345.7",68.54,66.92,"1,802.70","1,781.90",68.54,66.92,0.08
330,08/24/2021,67.8,65.41,"52,016.3","50,459.0",67.8,65.41,"1,809.80","1,800.40",67.8,65.41,0.08
331,08/23/2021,66.0,61.74,"51,247.0","49,527.0",66.0,61.74,"1,806.70","1,775.90",66.0,61.74,0.08
332,08/20/2021,64.1,62.11,"51,140.2","50,196.8",64.1,62.11,"1,788.60","1,778.10",64.1,62.11,0.08
333,08/19/2021,64.76,62.63,"51,795.3","50,428.4",64.76,62.63,"1,792.20","1,772.40",64.76,62.63,0.08
334,08/18/2021,67.48,64.34,"51,355.6","48,053.4",67.48,64.34,"1,793.10","1,777.00",67.48,64.34,0.08
335,08/17/2021,67.72,66.33,"49,540.3","48,449.7",67.72,66.33,"1,795.00","1,779.90",67.72,66.33,0.08
336,08/16/2021,68.27,65.73,"49,306.1","46,654.0",68.27,65.73,"1,789.00","1,769.80",68.27,65.73,0.08
337,08/13/2021,69.22,67.77,"47,488.9","45,577.3",69.22,67.77,"1,779.60","1,751.60",69.22,67.77,0.08
338,08/12/2021,69.62,68.46,"48,270.2","46,438.4",69.62,68.46,"1,757.20","1,740.60",69.62,68.46,0.08
339,08/11/2021,69.45,66.67,"47,330.2","45,513.4",69.45,66.67,"1,754.40","1,724.30",69.45,66.67,0.08
340,08/10/2021,68.9,66.56,"47,997.2","45,523.8",68.9,66.56,"1,736.90","1,716.50",68.9,66.56,0.08
341,08/09/2021,67.9,65.15,"49,387.8","47,543.9",67.9,65.15,"1,763.00","1,676.40",67.9,65.15,0.08
342,08/06/2021,70.18,67.8,"49,477.9","46,572.6",70.18,67.8,"1,804.40","1,757.30",70.18,67.8,0.08
343,08/05/2021,69.35,67.61,"48,635.0","46,338.3",69.35,67.61,"1,815.60","1,797.30",69.35,67.61,0.08
344,08/04/2021,70.81,67.85,"50,196.1","45,848.2",70.81,67.85,"1,833.40","1,806.10",70.81,67.85,0.08
345,08/03/2021,71.96,69.19,"50,779.2","48,670.5",71.96,69.19,"1,815.50","1,807.30",71.96,69.19,0.08
346,08/02/2021,73.95,70.55,"49,487.0","46,834.0",73.95,70.55,"1,820.50","1,805.90",73.95,70.55,0.08
347,07/30/2021,74.23,72.93,"49,974.8","47,007.1",74.23,72.93,"1,832.80","1,810.60",74.23,72.93,0.08
348,07/29/2021,73.68,72.26,"50,790.2","47,341.9",73.68,72.26,"1,834.70","1,808.20",73.68,72.26,0.08
349,07/28/2021,72.6,71.7,"51,204.7","48,700.7",72.6,71.7,"1,810.00","1,792.80",72.6,71.7,0.08
350,07/27/2021,72.33,71.08,"51,918.6","50,070.9",72.33,71.08,"1,806.20","1,794.00",72.33,71.08,0.08
351,07/26/2021,72.43,70.56,"50,913.3","47,237.9",72.43,70.56,"1,812.50","1,797.50",72.43,70.56,0.08
352,07/23/2021,72.21,71.39,"49,689.3","47,797.8",72.21,71.39,"1,811.00","1,790.20",72.21,71.39,0.08
353,07/22/2021,72.03,69.86,"53,847.2","42,587.8",72.03,69.86,"1,809.50","1,794.00",72.03,69.86,0.08
354,07/21/2021,70.51,66.44,"57,543.6","52,008.9",70.51,66.44,"1,814.40","1,796.00",70.51,66.44,0.08
355,07/20/2021,67.65,65.21,"57,377.5","55,807.9",67.65,65.21,"1,826.20","1,806.70",67.65,65.21,0.08
356,07/19/2021,71.67,65.63,"59,064.3","56,496.5",71.67,65.63,"1,817.90","1,796.00",71.67,65.63,0.08
357,07/16/2021,72.3,70.41,"59,174.4","55,936.9",72.3,70.41,"1,832.40","1,812.00",72.3,70.41,0.08
358,07/15/2021,72.96,71.4,"58,855.2","56,726.7",72.96,71.4,"1,834.50","1,822.00",72.96,71.4,0.08
359,07/14/2021,75.44,72.21,"57,392.3","53,448.3",75.44,72.21,"1,831.80","1,806.00",75.44,72.21,0.08
360,07/13/2021,75.52,73.68,"55,280.3","53,654.3",75.52,73.68,"1,817.60","1,801.10",75.52,73.68,0.08
361,07/12/2021,74.93,73.16,"59,151.1","53,533.5",74.93,73.16,"1,809.70","1,793.10",74.93,73.16,0.08
362,07/09/2021,74.76,72.72,"59,387.3","57,029.8",74.76,72.72,"1,813.80","1,801.00",74.76,72.72,0.08
363,07/08/2021,73.26,70.76,"57,697.4","55,910.6",73.26,70.76,"1,819.90","1,796.80",73.26,70.76,0.08
364,07/07/2021,74.86,71.07,"57,855.1","55,542.5",74.86,71.07,"1,808.90","1,797.10",74.86,71.07,0.08
365,07/06/2021,76.98,72.94,"59,288.3","55,656.8",76.98,72.94,"1,814.80","1,790.10",76.98,72.94,0.08
366,07/05/2021,76.4,74.75,"60,002.6","58,528.3",76.4,74.75,"1,815.70","1,784.70",76.4,74.75,0.08
367,07/02/2021,75.62,74.41,"58,335.9","55,626.3",75.62,74.41,"1,793.60","1,778.50",75.62,74.41,0.08
368,07/01/2021,76.22,73.39,"60,936.9","56,524.4",76.22,73.39,"1,782.80","1,769.10",76.22,73.39,0.08
369,06/30/2021,74.14,72.82,"60,814.5","58,531.9",74.14,72.82,"1,774.90","1,756.70",74.14,72.82,0.08
370,06/29/2021,73.81,71.97,"63,605.6","58,655.9",73.81,71.97,"1,764.50","1,764.50",73.81,71.97,0.08
371,06/28/2021,74.45,72.62,"66,311.2","63,439.5",74.45,72.62,"1,786.10","1,770.40",74.45,72.62,0.08
372,06/25/2021,74.18,72.85,"65,508.2","63,608.3",74.18,72.85,"1,791.00","1,773.60",74.18,72.85,0.08
373,06/24/2021,73.61,72.32,"64,906.0","63,381.4",73.61,72.32,"1,788.60","1,772.70",73.61,72.32,0.08
374,06/23/2021,74.25,72.82,"65,449.7","62,309.7",74.25,72.82,"1,795.60","1,773.10",74.25,72.82,0.08
375,06/22/2021,73.95,72.94,"65,583.3","64,121.9",73.95,72.94,"1,790.10","1,771.20",73.95,72.94,0.08
376,06/21/2021,73.96,71.15,"68,990.6","62,951.3",73.96,71.15,"1,786.90","1,764.10",73.96,71.15,0.08
377,06/18/2021,72.17,70.16,"68,493.3","66,334.9",72.17,70.16,"1,797.90","1,761.20",72.17,70.16,0.08
378,06/17/2021,72.3,69.77,"67,763.3","63,276.4",72.3,69.77,"1,826.40","1,767.90",72.3,69.77,0.08
379,06/16/2021,72.99,71.61,"63,273.2","61,347.2",72.99,71.61,"1,866.00","1,804.40",72.99,71.61,0.08
380,06/15/2021,72.49,70.81,"61,543.2","60,093.6",72.49,70.81,"1,870.90","1,853.00",72.49,70.81,0.08
381,06/14/2021,71.78,70.65,"62,560.3","60,742.4",71.78,70.65,"1,879.70","1,845.70",71.78,70.65,0.08
382,06/11/2021,71.24,69.68,"63,077.6","60,742.9",71.24,69.68,"1,906.20","1,876.10",71.24,69.68,0.08
383,06/10/2021,70.65,68.68,"63,508.6","60,883.0",70.65,68.68,"1,903.00","1,871.80",70.65,68.68,0.08
384,06/09/2021,70.62,69.46,"64,256.4","60,651.5",70.62,69.46,"1,901.70","1,889.30",70.62,69.46,0.08
385,06/08/2021,70.27,68.47,"62,430.1","59,612.7",70.27,68.47,"1,906.90","1,885.70",70.27,68.47,0.08
386,06/07/2021,70.0,68.93,"62,393.7","60,005.7",70.0,68.93,"1,902.90","1,883.70",70.0,68.93,0.08
387,06/04/2021,69.76,68.33,"62,338.5","60,786.0",69.76,68.33,"1,899.00","1,855.60",69.76,68.33,0.08
388,06/03/2021,69.4,68.19,"62,952.2","60,322.2",69.4,68.19,"1,912.30","1,866.70",69.4,68.19,0.08
389,06/02/2021,69.0,67.78,"62,251.3","58,128.1",69.0,67.78,"1,911.80","1,896.40",69.0,67.78,0.08
390,06/01/2021,68.87,66.41,"61,452.9","58,112.6",68.87,66.41,"1,919.20","1,894.50",68.87,66.41,0.08
391,05/31/2021,67.41,66.41,"63,275.1","59,907.3",67.41,66.41,"1,919.20","1,894.50",67.41,66.41,0.08
392,05/28/2021,67.52,66.17,"61,469.9","59,523.7",67.52,66.17,"1,908.80","1,884.30",67.52,66.17,0.08
393,05/27/2021,66.92,65.47,"61,728.7","59,738.3",66.92,65.47,"1,906.50","1,890.80",66.92,65.47,0.08
394,05/26/2021,66.43,65.25,"63,699.7","60,055.7",66.43,65.25,"1,914.00","1,891.90",66.43,65.25,0.08
395,05/25/2021,66.51,65.41,"66,616.9","62,092.1",66.51,65.41,"1,902.20","1,874.30",66.51,65.41,0.08
396,05/24/2021,66.14,63.63,"66,967.1","63,543.7",66.14,63.63,"1,888.70","1,876.80",66.14,63.63,0.08
397,05/21/2021,64.07,61.56,"64,454.0","61,451.0",64.07,61.56,"1,890.90","1,871.80",64.07,61.56,0.08
398,05/20/2021,63.96,61.89,"62,623.6","60,026.9",63.96,61.89,"1,885.00","1,866.20",63.96,61.89,0.08
399,05/19/2021,65.35,61.95,"61,651.4","59,143.4",65.35,61.95,"1,891.90","1,853.90",65.35,61.95,0.08
400,05/18/2021,67.01,64.11,"62,329.2","60,161.9",67.01,64.11,"1,876.00","1,864.30",67.01,64.11,0.08
401,05/17/2021,66.43,64.83,"62,892.8","56,874.8",66.43,64.83,"1,869.70","1,843.00",66.43,64.83,0.08
402,05/14/2021,65.62,63.33,"58,506.5","56,866.8",65.62,63.33,"1,847.00","1,821.90",65.62,63.33,0.08
403,05/13/2021,65.81,63.09,"57,697.4","54,314.4",65.81,63.09,"1,829.60","1,814.70",65.81,63.09,0.08
404,05/12/2021,66.63,64.97,"57,635.7","54,155.4",66.63,64.97,"1,844.50","1,815.10",66.63,64.97,0.08
405,05/11/2021,65.5,63.68,"57,814.1","54,457.8",65.5,63.68,"1,842.40","1,819.50",65.5,63.68,0.08
406,05/10/2021,65.75,63.95,"56,432.2","54,100.8",65.75,63.95,"1,846.60","1,834.90",65.75,63.95,0.08
407,05/07/2021,65.24,63.9,"55,430.8","53,711.7",65.24,63.9,"1,844.30","1,815.80",65.24,63.9,0.08
408,05/06/2021,65.98,64.5,"55,977.9","53,659.3",65.98,64.5,"1,817.60","1,785.20",65.98,64.5,0.08
409,05/05/2021,66.76,64.92,"55,325.6","53,476.4",66.76,64.92,"1,788.00","1,775.50",66.76,64.92,0.08
410,05/04/2021,66.19,64.29,"55,676.1","50,439.5",66.19,64.29,"1,799.60","1,775.20",66.19,64.29,0.08
411,05/03/2021,64.68,62.91,"51,872.4","49,060.1",64.68,62.91,"1,796.20","1,772.90",64.68,62.91,0.08
412,04/30/2021,64.95,63.08,"49,481.7","46,958.6",64.95,63.08,"1,772.20","1,767.20",64.95,63.08,0.08
413,04/29/2021,65.47,63.65,"49,165.2","47,123.0",65.47,63.65,"1,769.40","1,769.40",65.47,63.65,0.08
414,04/28/2021,64.53,62.67,"48,306.9","47,451.7",64.53,62.67,"1,782.70","1,761.80",64.53,62.67,0.08
415,04/27/2021,63.3,61.91,"48,435.2","43,292.9",63.3,61.91,"1,785.90","1,773.90",63.3,61.91,0.08
416,04/26/2021,62.31,60.66,"44,101.2","41,416.7",62.31,60.66,"1,783.10","1,768.20",62.31,60.66,0.08
417,04/23/2021,62.43,61.25,"42,571.2","40,815.0",62.43,61.25,"1,796.30","1,769.50",62.43,61.25,0.08
418,04/22/2021,61.87,60.61,"42,758.8","40,906.4",61.87,60.61,"1,798.10","1,777.10",61.87,60.61,0.08
419,04/21/2021,62.56,60.86,"44,293.2","42,143.9",62.56,60.86,"1,798.40","1,776.60",62.56,60.86,0.08
420,04/20/2021,64.25,61.5,"43,907.3","40,786.6",64.25,61.5,"1,780.80","1,763.50",64.25,61.5,0.08
421,04/19/2021,63.63,62.63,"42,959.3","41,714.5",63.63,62.63,"1,790.40","1,766.60",63.63,62.63,0.08
422,04/16/2021,63.88,62.83,"45,112.0","40,908.5",63.88,62.83,"1,784.70","1,760.30",63.88,62.83,0.08
423,04/15/2021,63.57,62.53,"44,949.8","43,090.1",63.57,62.53,"1,770.60","1,734.40",63.57,62.53,0.08
424,04/14/2021,63.44,60.38,"43,976.7","40,585.7",63.44,60.38,"1,750.70","1,732.30",63.44,60.38,0.08
425,04/13/2021,60.59,59.64,"43,619.3","39,646.8",60.59,59.64,"1,749.50","1,723.20",60.59,59.64,0.08
426,04/12/2021,60.77,58.73,"47,323.9","42,547.1",60.77,58.73,"1,746.20","1,727.00",60.77,58.73,0.08
427,04/09/2021,59.95,59.1,"48,341.9","46,866.6",59.95,59.1,"1,758.20","1,730.80",59.95,59.1,0.08
428,04/08/2021,59.93,58.82,"48,761.0","47,070.5",59.93,58.82,"1,759.40","1,733.60",59.93,58.82,0.08
429,04/07/2021,60.04,58.12,"48,155.9","46,788.8",60.04,58.12,"1,745.40","1,731.20",60.04,58.12,0.08
430,04/06/2021,60.9,58.62,"48,480.6","47,040.3",60.9,58.62,"1,746.70","1,728.20",60.9,58.62,0.08
431,04/05/2021,61.5,57.63,"48,436.5","46,743.9",61.5,57.63,"1,734.40","1,721.60",61.5,57.63,0.08
432,04/01/2021,61.75,58.86,"47,247.6","44,718.7",61.75,58.86,"1,732.00","1,706.40",61.75,58.86,0.08
433,03/31/2021,61.17,58.85,"46,807.7","43,463.2",61.17,58.85,"1,716.30","1,677.30",61.17,58.85,0.08
434,03/30/2021,62.27,59.94,"46,386.4","44,755.2",62.27,59.94,"1,714.80","1,678.30",62.27,59.94,0.08
435,03/29/2021,61.77,59.41,"45,975.6","44,766.6",61.77,59.41,"1,732.70","1,704.90",61.77,59.41,0.08
436,03/26/2021,61.36,58.32,"47,021.6","44,283.6",61.36,58.32,"1,735.90","1,721.00",61.36,58.32,0.08
437,03/25/2021,60.86,57.44,"47,305.7","45,609.0",60.86,57.44,"1,745.10","1,724.00",60.86,57.44,0.08
438,03/24/2021,61.34,57.29,"47,316.9","44,493.7",61.34,57.29,"1,738.50","1,724.60",61.34,57.29,0.08
439,03/23/2021,61.35,57.25,"52,885.3","43,072.4",61.35,57.25,"1,742.30","1,724.60",61.35,57.25,0.08
