tanggal,snp500_high,snp500_low,bitcoin_high,bitcoin_low,oil_high,oil_low,gold_high,gold_low,euro_to_usd_rate,us_interest_rate
2016-01-27,1916.99,1872.7,9482,8875.1,32.84,30.14,1128,1115.3,10.893,0.39
2016-01-28,1902.96,1873.65,9353.4,7958.5,34.82,31.74,1126.4,1110.2,10.939,0.39
2016-01-29,1940.24,1894,8427,7691.7,34.4,32.65,1118.9,1108.5,10.837,0.39
2016-02-01,1947.2,1920.3,8604.8,7929.1,34.18,31.29,1130.2,1115.3,10.888,0.39
2016-02-02,1935.26,1897.29,8344.8,7760.2,31.53,29.57,1131.5,1122.6,10.919,0.39
2016-02-03,1918.01,1872.23,8283.6,7323.3,32.75,29.4,1146.2,1124.8,11.104,0.39
2016-02-04,1927.35,1900.52,8698.3,8127.7,33.6,31.53,1157.9,1139.7,11.208,0.39
2016-02-05,1913.07,1872.65,9039.6,8326.8,32.45,30.63,1175,1145.5,11.159,0.39
2016-02-08,1873.25,1828.46,9173.4,8775.1,31.38,29.57,1201.4,1164.5,11.198,0.39
2016-02-09,1868.25,1834.94,9096.2,8499.1,30.61,27.74,1199.3,1185.9,11.293,0.39
2016-02-10,1881.6,1850.32,8917,8305.6,29.22,27.24,1198.1,1181.6,1.129,0.39
2016-02-11,1847,1810.1,9008.8,8523.6,27.48,26.05,1263.9,1196.3,11.324,0.39
2016-02-12,1864.78,1833.4,8679,8392.2,29.66,26.95,1248.7,1232.9,1.126,0.39
2016-02-16,1895.77,1871.44,8515.7,7865.9,31.53,28.7,1236.3,1191.5,11.144,0.39
2016-02-17,1930.68,1898.8,8218.3,7760.6,31.49,28.73,1214.4,1196.2,11.128,0.39
2016-02-18,1930,1915.09,8110.4,7754.5,31.98,30.27,1240.6,1201.3,11.107,0.39
2016-02-19,1918.78,1902.17,7980.7,6954.9,30.73,29.05,1235.3,1220.6,11.134,0.39
2016-02-22,1946.7,1924.44,7288.1,6603.8,32.05,29.48,1226.9,1202.5,11.029,0.39
2016-02-23,1942.38,1919.44,7221.5,6804.9,33.53,31.22,1229,1207.6,1.102,0.39
2016-02-24,1932.08,1891,7047.7,6460.1,32.4,30.56,1254.3,1222.4,11.013,0.39
2016-02-25,1951.83,1925.41,7121.3,6787.6,33.49,31.07,1244.4,1221.8,11.023,0.39
2016-02-26,1962.96,1945.78,7519.3,7032.9,34.69,32.64,1220.7,1220.7,10.934,0.39
2016-02-29,1958.27,1931.81,7432.9,6726.9,33.98,32.32,1241.4,1220.2,10.873,0.39
2016-03-01,1978.35,1937.09,6918.2,6592.5,34.76,33.37,1247,1229.7,10.867,0.39
2016-03-02,1986.51,1968.8,6859.7,6523.4,35.17,33.55,1241.1,1227.8,10.868,0.39
2016-03-03,1993.69,1977.37,7071.9,6616.1,35.32,34.19,1268.1,1243.2,10.957,0.39
2016-03-04,2009.13,1986.77,7113.4,6903.9,36.34,34.4,1279.6,1253.5,11.004,0.39
2016-03-07,2006.12,1989.38,7192.5,6633.2,38.11,36.09,1270,1260.2,11.014,0.39
2016-03-08,1996.88,1977.43,6899.5,6671.6,38.39,36.12,1279.2,1261.4,11.011,0.39
2016-03-09,1992.69,1979.84,6988.6,6818.4,38.51,36.24,1263.1,1245,10.999,0.39
2016-03-10,2005.08,1969.25,8009.6,6779.3,38.48,37.21,1274.5,1240.1,11.177,0.39
2016-03-11,2022.37,1994.71,8228,7756.6,39.02,37.92,1283.8,1250.2,11.153,0.39
2016-03-14,2024.57,2012.05,8180.2,7839.3,38.77,36.68,1259.9,1232.8,11.106,0.39
2016-03-15,2015.94,2005.23,8411.5,8004.6,37.4,35.96,1238.7,1226.8,11.109,0.39
2016-03-16,2032.02,2010.04,8412.9,7908.5,38.63,36.61,1264,1228,11.225,0.39
2016-03-17,2046.24,2022.16,8171.7,7852.8,40.36,38.47,1272,1256.2,11.319,0.39
2016-03-18,2052.36,2041.16,8227.6,7895.3,41.2,39.15,1267.4,1249.8,1.127,0.39
2016-03-21,2053.91,2043.14,8303.7,8126.7,40.3,38.61,1257.3,1242.1,11.241,0.39
2016-03-22,2056.6,2040.57,8926.2,8224.5,41.9,40.77,1260,1244.2,11.217,0.39
2016-03-23,2048.55,2034.86,9027.7,8614.5,41.34,39.67,1249.1,1216.2,11.184,0.39
2016-03-24,2036.04,2022.49,9022.3,8766.5,39.77,38.33,1224.6,1212.2,11.174,0.39
2016-03-28,2042.67,2031.96,9001,8785.3,40.14,38.86,1222.9,1207.2,11.196,0.39
2016-03-29,2055.91,2028.31,9734.8,8937,39.48,37.91,1243.7,1216,11.291,0.39
2016-03-30,2072.21,2058.27,9753.1,8768.1,39.85,38.14,1246.8,1224.9,11.338,0.39
2016-03-31,2067.92,2057.46,9303.6,8669.8,39.04,37.57,1242.3,1225.1,1.138,0.39
2016-04-01,2075.07,2043.98,9386.3,8920.2,38.56,36.63,1237.2,1210.3,11.387,0.39
2016-04-04,2074.02,2062.57,9428.9,8895.5,37.21,35.46,1224.1,1215.7,11.392,0.39
2016-04-05,2062.5,2042.56,9565.1,9182.8,36.58,35.24,1238.8,1216,11.384,0.39
2016-04-06,2067.33,2043.09,9456.7,9135.4,37.9,36.43,1233.8,1217.2,11.399,0.39
2016-04-07,2063.01,2033.8,9245.1,8851,38.3,36.69,1245,1224,11.377,0.39
2016-04-08,2060.63,2041.69,9265.7,8991.9,39.84,37.45,1244.6,1231,11.401,0.39
2016-04-11,2062.93,2041.88,9809.4,9171.4,40.75,39.25,1260.9,1241.6,11.408,0.39
2016-04-12,2065.05,2039.74,9800.9,9549,42.25,40.09,1264.7,1253,11.386,0.39
2016-04-13,2083.18,2065.92,9992.8,9691.3,42.42,41.24,1258.7,1241.4,11.274,0.39
2016-04-14,2087.84,2078.13,9957.7,9446.7,42.16,40.84,1245.9,1225.4,11.268,0.39
2016-04-15,2083.22,2076.31,9675.6,9204.2,41.73,39.98,1237.6,1226.8,11.283,0.39
2016-04-18,2094.66,2073.65,9404.4,9079.8,40.24,37.61,1243.3,1231.7,11.314,0.39
2016-04-19,2104.05,2091.68,9377.9,8988,41.53,39.58,1258.5,1229,11.358,0.39
2016-04-20,2111.05,2096.32,9393.3,9013.4,42.91,39.85,1259.8,1244,11.297,0.39
2016-04-21,2103.78,2088.52,9028.7,8359.6,44.49,43.05,1272.4,1244.4,11.288,0.39
2016-04-22,2094.32,2081.2,8646.1,8184.1,44.45,43.11,1254.2,1228.5,11.233,0.39
2016-04-25,2089.37,2077.52,8758.4,8330,44.04,42.58,1243.8,1231.3,11.266,0.39
2016-04-26,2096.87,2085.8,8878.3,8305.1,44.83,42.5,1246.5,1232.7,11.298,0.39
2016-04-27,2099.89,2082.31,8842.1,8436.5,45.62,43.77,1254.6,1240.7,11.321,0.39
2016-04-28,2099.3,2071.62,8496.4,8120.1,46.14,44.94,1267.3,1267.3,11.353,0.39
2016-04-29,2073.85,2052.28,8458.7,8022.3,46.78,45.24,1298.3,1278.2,11.456,0.39
2016-05-02,2083.42,2066.11,8273.6,7939.8,46.15,44.54,1305.2,1292.7,11.532,0.39
2016-05-03,2077.18,2054.89,8389.1,8153.2,45.35,43.32,1303,1286.7,11.497,0.39
2016-05-04,2060.3,2045.55,8580.4,8184.7,44.88,43.22,1292,1275,11.487,0.39
2016-05-05,2060.23,2045.77,8550.6,8375.5,46.07,43.96,1288.5,1275,11.405,0.39
2016-05-06,2057.72,2039.45,8414.5,7979.3,45.34,43.54,1298.4,1280.3,11.405,0.39
2016-05-09,2064.15,2054.31,8047.4,7467.6,45.94,43.24,1290.5,1265,11.383,0.39
2016-05-10,2084.87,2062.63,7736.6,7293.4,44.79,43.03,1271.7,1261.2,11.372,0.39
2016-05-11,2083.29,2064.46,7653.4,7355.6,46.36,43.96,1281.2,1268.8,11.427,0.39
2016-05-12,2073.99,2053.13,7619.3,7331.5,47.02,45.61,1283,1264.3,11.377,0.39
2016-05-13,2066.79,2043.13,7411.8,7267.5,46.49,45.75,1277.6,1266.8,11.308,0.39
2016-05-16,2071.88,2046.53,7446.9,7090.6,47.98,46.15,1290.3,1274,1.132,0.39
2016-05-17,2065.69,2040.82,7533,7069.8,48.76,47.53,1285,1271.5,11.314,0.39
2016-05-18,2060.61,2034.49,7565.2,7306.8,48.95,47.75,1283.3,1257.4,11.217,0.39
2016-05-19,2044.21,2025.91,7611.9,7355,48.28,46.73,1263,1246,11.203,0.39
2016-05-20,2058.35,2041.88,7610.4,7375.8,48.79,47.44,1261.9,1251.9,11.224,0.39
2016-05-23,2055.58,2047.26,7694.5,7467.9,48.5,47.4,1257.6,1246,11.219,0.39
2016-05-24,2079.67,2052.65,7775,7611.3,49.27,47.64,1251.1,1228,11.141,0.39
2016-05-25,2094.73,2078.93,7759.9,7468.4,49.75,48.65,1231.6,1219.2,11.155,0.39
2016-05-26,2094.3,2087.08,7672.6,7391,50.21,49.22,1234.9,1219.9,11.194,0.39
2016-05-27,2099.06,2090.06,7699.1,7504.4,49.6,48.69,1225.8,1209,11.115,0.39
2016-05-31,2103.48,2088.66,7754.7,7657.7,50.1,48.81,1220.6,1201.5,11.132,0.39
2016-06-01,2100.97,2085.1,7710.5,7556.9,49.25,47.75,1222.9,1208.2,11.188,0.39
2016-06-02,2105.26,2088.59,7689,7493.3,49.47,47.97,1220,1212,11.151,0.39
2016-06-03,2104.07,2085.36,7516.3,6668.1,49.41,48.33,1247.4,1209.1,11.367,0.39
2016-06-06,2113.36,2100.83,6910.8,6657.2,49.9,48.71,1251.3,1242.1,11.355,0.39
2016-06-07,2119.22,2110.18,6887.2,6476,50.53,49.44,1249,1236.9,11.358,0.39
2016-06-08,2120.55,2112.71,6624.6,6129.1,51.62,50.32,1267.2,1245.5,11.394,0.39
2016-06-09,2117.64,2107.73,6711.5,6283.6,51.67,50.23,1274.4,1259.4,11.316,0.39
2016-06-10,2109.57,2089.96,6655.8,6395.7,50.73,48.8,1280.9,1267.3,11.251,0.39
2016-06-13,2098.12,2078.46,6564.2,6358,49.28,48.16,1290.3,1275.2,11.292,0.39
2016-06-14,2081.3,2064.1,6593,6452.1,48.69,47.84,1293,1278.6,11.208,0.39
2016-06-15,2085.65,2069.8,6794.5,6410.9,48.72,47.28,1300,1281.3,11.259,0.39
2016-06-16,2079.62,2050.37,6839.5,6681.5,47.75,45.91,1318.9,1280.1,11.226,0.39
2016-06-17,2078.2,2062.84,6812.7,6575.1,48.29,45.83,1302.7,1278.8,11.277,0.39
2016-06-20,2100.66,2075.58,6797.5,6695.1,49.42,48.14,1296.8,1280.8,11.314,0.39
2016-06-21,2093.66,2083.02,6739.7,5955,49.32,48.16,1297.4,1267.1,11.242,0.39
2016-06-22,2099.71,2084.36,6259,6032.8,50.54,48.4,1273.5,1263.8,11.297,0.39
2016-06-23,2113.32,2092.8,6248.3,5785.3,50.23,49.08,1274.9,1256.9,11.389,0.39
2016-06-24,2103.81,2032.57,6331.2,6101.7,50.45,46.7,1362.6,1252.8,11.117,0.39
2016-06-27,2031.45,1991.68,6267.7,6060,47.96,45.83,1340,1320.8,11.026,0.39
2016-06-28,2036.09,2006.67,6187.3,6025.4,48.18,46.54,1329.5,1308.2,11.067,0.39
2016-06-29,2073.13,2042.69,6178.4,5854,50,47.98,1328.6,1328.6,11.125,0.39
2016-06-30,2098.94,2070,6284.9,5818.5,49.62,48.17,1325.6,1318.4,11.105,0.39
2016-07-01,2108.71,2097.9,6498.5,6204,49.3,47.9,1346.8,1334.1,11.136,0.39
2016-07-05,2095.05,2080.86,6445.1,6284.7,49.35,46.33,1361.2,1342.5,11.076,0.39
2016-07-06,2100.72,2074.02,6680,6275,47.95,45.92,1378.5,1363.3,11.099,0.39
2016-07-07,2109.08,2089.39,6676.6,6513.5,48.25,44.87,1374.4,1354.1,11.063,0.39
2016-07-08,2131.71,2106.97,6774.5,6442.3,45.97,44.77,1369.9,1338.6,11.054,0.39
2016-07-11,2143.16,2131.72,6693.6,6466.1,45.77,44.42,1376.2,1355.1,11.058,0.39
2016-07-12,2155.4,2139.5,6638.2,6458.3,46.93,44.51,1360.6,1333,11.059,0.39
2016-07-13,2156.45,2146.21,6805.9,6531.1,46.71,44.56,1348.1,1331.4,1.109,0.39
2016-07-14,2168.99,2157.88,6784,6694.3,45.8,44.95,1348.5,1323,1.112,0.39
2016-07-15,2169.05,2155.79,6793.8,6637.7,46.33,45.05,1340.3,1324.8,11.036,0.39
2016-07-18,2168.35,2159.63,6686.8,6291.5,46.14,44.86,1337.1,1325.7,11.074,0.39
2016-07-19,2164.63,2159.01,6409.7,6296.6,45.67,44.53,1336.3,1329.5,11.022,0.39
2016-07-20,2175.63,2164.89,6389.4,6088.8,45.25,43.69,1340.7,1314.7,11.015,0.39
2016-07-21,2174.56,2159.75,6333.8,6144.5,46.09,44.52,1335.6,1312.9,11.025,0.39
2016-07-22,2175.11,2163.24,6313.5,6192.5,44.97,43.74,1335.4,1321.6,10.976,0.39
2016-07-25,2173.71,2161.95,6399.6,6238.5,44.37,42.97,1325,1314.3,10.994,0.39
2016-07-26,2173.54,2160.18,6749.2,6344.1,43.39,42.36,1325.7,1316.3,10.987,0.39
2016-07-27,2174.98,2159.07,7453.2,6666,43.2,41.68,1344,1317.3,11.058,0.39
2016-07-28,2172.85,2159.74,7581.2,7249.3,42.22,41.04,1348.4,1335.1,11.075,0.39
2016-07-29,2177.09,2163.49,7558.4,7288.8,41.67,40.57,1357.4,1330.5,11.174,0.39
2016-08-01,2178.29,2166.21,7683.6,7292,41.88,39.82,1357.6,1349.1,11.162,0.39
2016-08-02,2170.2,2147.58,7460.8,7223.5,40.91,39.26,1369.7,1349.5,11.227,0.39
2016-08-03,2163.79,2152.56,7575.3,7343.7,41.2,39.19,1368.7,1356.2,11.149,0.39
2016-08-04,2168.19,2159.07,7809.6,7379.2,42.08,40.43,1366.8,1350.7,1.113,0.39
2016-08-05,2182.87,2168.79,8479.8,7701.9,42.1,41.06,1366.1,1335.4,11.086,0.39
2016-08-08,2185.44,2177.85,8484.6,8062.1,43.39,41.81,1338.8,1330.6,11.092,0.39
2016-08-09,2187.66,2178.61,8304.3,7861,43.52,42.47,1343.9,1331.3,11.119,0.39
2016-08-10,2183.41,2172,8273.8,7808.3,43.39,41.42,1359,1341.5,11.176,0.39
2016-08-11,2188.45,2177.97,8234.1,8077.4,43.86,41.1,1354.7,1337.3,11.137,0.39
2016-08-12,2186.28,2179.42,8275.4,8113.3,44.78,43.31,1358,1334.2,11.161,0.39
2016-08-15,2193.81,2186.08,8262,7874.4,45.93,44.38,1344.9,1336.8,11.184,0.39
2016-08-16,2186.24,2178.14,8176.5,7649.8,46.73,45.34,1360,1340.7,11.278,0.39
2016-08-17,2183.08,2168.5,7753.2,7449.2,46.95,45.84,1352.6,1336.8,11.288,0.39
2016-08-18,2187.03,2180.46,7701.4,7470.6,48.38,46.63,1357.5,1347.4,11.354,0.39
2016-08-19,2185,2175.13,7535.6,7293.5,48.75,47.93,1354,1338.1,11.326,0.39
2016-08-22,2185.15,2175.96,7484.2,6949.7,48.4,46.75,1341.5,1331.6,11.319,0.39
2016-08-23,2193.42,2186.8,7087.6,6887.9,48.32,46.59,1344.9,1335.3,11.306,0.39
2016-08-24,2186.66,2171.25,7143.6,6852.5,47.74,46.45,1340.1,1323.6,11.263,0.39
2016-08-25,2179,2169.74,7149.7,6689.9,47.46,46.42,1326.5,1317.4,11.283,0.39
2016-08-26,2187.94,2160.39,6725.2,6138.8,48.46,46.94,1342.3,1318.3,11.198,0.39
2016-08-29,2183.48,2170.19,6620.2,6197,47.28,46.62,1325.1,1314.5,11.189,0.39
2016-08-30,2182.27,2170.41,6570.2,6043.4,47.49,46.21,1314.7,1314.7,11.143,0.39
2016-08-31,2173.79,2161.35,6469.6,6009.8,46.41,44.51,1315.8,1309,11.158,0.39
2016-09-01,2173.56,2157.09,6453,6169.8,45.08,43,1316.6,1304,11.198,0.39
2016-09-02,2184.87,2173.59,6524.1,6159.6,44.67,43.16,1328.6,1309,11.156,0.39
2016-09-06,2186.57,2175.1,6255.3,5898.3,46.53,43.84,1352.5,1327.3,11.256,0.39
2016-09-07,2187.87,2179.07,6592.8,6177.9,46.17,44.55,1354.7,1345.4,11.239,0.39
2016-09-08,2184.94,2177.49,6470.9,6249.8,47.75,45.77,1350.5,1338.2,11.261,0.39
2016-09-09,2169.08,2127.81,6581.7,6291.8,47.36,45.56,1340.8,1329,11.233,0.39
2016-09-12,2163.3,2119.12,6626.4,6295.5,46.51,44.72,1330.5,1321,11.234,0.39
2016-09-13,2150.47,2120.27,6534.8,6316,46.13,44.77,1332.1,1316.5,1.122,0.39
2016-09-14,2141.33,2119.9,6516.4,6255.9,45.33,43.42,1325.2,1318,1.125,0.39
2016-09-15,2151.31,2122.36,6484.1,6257.4,44.34,43.26,1327.5,1310.5,11.244,0.39
2016-09-16,2146.48,2131.2,6840.8,6304.8,43.75,42.74,1317.6,1307,11.155,0.39
2016-09-19,2153.61,2135.91,6550.2,6359.2,44.15,43.12,1318.3,1310.4,11.174,0.39
2016-09-20,2150.8,2139.17,6721.2,6472.8,44.05,42.55,1317.7,1313.2,11.155,0.39
2016-09-21,2165.11,2139.57,6783.4,6655.3,45.65,44.5,1336,1309,11.189,0.39
2016-09-22,2179.99,2170.94,6892.7,6573.1,46.52,45.52,1343.6,1333.5,11.208,0.39
2016-09-23,2173.75,2163.97,6902.9,6650.4,46.55,44.22,1341.4,1336.2,11.226,0.39
2016-09-26,2158.54,2145.04,7129.7,6861.2,46.2,44.43,1343.5,1334.5,11.254,0.39
2016-09-27,2161.13,2141.55,7121.4,6926.7,45.96,44.19,1339.3,1326.6,11.215,0.39
2016-09-28,2172.4,2151.79,7050.2,6798,47.45,44.35,1328,1319.4,11.216,0.39
2016-09-29,2172.67,2145.2,7080.2,6698,48.32,46.6,1329.4,1318.6,11.223,0.39
2016-09-30,2175.3,2156.51,7264.3,7020.4,48.3,47.04,1331.5,1316,11.241,0.39
2016-10-03,2164.41,2154.77,7334.8,7117.3,49.02,47.78,1322.6,1311.8,11.211,0.39
2016-10-04,2165.46,2144.01,7330.7,7182.8,49.26,48.26,1315.4,1269,11.204,0.39
2016-10-05,2163.95,2155.15,7409.9,7234.5,49.97,49.1,1279.4,1264.1,11.206,0.39
2016-10-06,2162.93,2150.28,7407.5,6691.8,50.63,49.33,1271.6,1251.8,11.151,0.39
2016-10-07,2165.86,2144.85,6732.9,6337.8,50.74,49.4,1267.6,1243.2,11.201,0.39
2016-10-10,2169.6,2160.39,6540.6,6316.2,51.6,49.15,1266.8,1258.5,11.138,0.39
2016-10-11,2161.56,2128.84,6484.3,6132.3,51.54,50.39,1264,1254.3,11.054,0.39
2016-10-12,2145.36,2132.77,6432.6,6148.8,51.17,49.89,1260.5,1251.2,11.008,0.39
2016-10-13,2138.19,2114.72,6358.5,6237.3,50.59,49.36,1263.9,1254.7,11.056,0.39
2016-10-14,2149.19,2132.98,6391.8,6189.6,51.14,49.9,1260.7,1246.9,10.971,0.39
2016-10-17,2135.61,2124.43,6353.5,6204.5,50.58,49.47,1258.2,1251.1,10.999,0.39
2016-10-18,2144.38,2135.49,6867.3,6337.8,50.78,49.76,1265.6,1255.9,10.981,0.39
2016-10-19,2148.44,2138.15,6579.4,6412.1,51.93,50.69,1274.4,1261.1,10.974,0.39
2016-10-20,2147.18,2133.44,6562.9,6470.3,51.58,50.25,1275.9,1265.5,1.093,0.39
2016-10-21,2142.63,2130.09,6520.8,6406.2,51.02,50.21,1268.8,1261.7,10.884,0.39
2016-10-24,2154.79,2146.91,6533.5,6215.9,50.98,49.62,1272.8,1260.1,10.883,0.39
2016-10-25,2151.44,2141.93,6388.8,6228.8,50.93,49.27,1277.5,1262.4,10.888,0.39
2016-10-26,2145.73,2131.59,6478.7,6144.5,50.1,48.87,1277.2,1265.1,10.909,0.39
2016-10-27,2147.13,2132.52,6537.5,6346.4,50.06,49,1273.7,1265.2,10.897,0.39
2016-10-28,2140.72,2119.36,6780.5,6489.8,49.81,48.42,1278.6,1278.6,10.987,0.39
2016-10-31,2133.25,2125.53,6833.3,6635.5,48.74,46.63,1281,1275,10.981,0.39
2016-11-01,2131.45,2097.85,6789.4,6666.4,47.35,46.2,1293.9,1279.1,11.056,0.39
2016-11-02,2111.76,2094,6728.1,6559.1,46.47,44.96,1310.7,1295.7,11.097,0.39
2016-11-03,2102.56,2085.23,6590.6,5977,45.9,44.37,1309,1291.7,11.105,0.39
2016-11-04,2099.07,2083.79,6551.9,6384.1,44.87,43.57,1309,1298.8,11.138,0.39
2016-11-07,2132,2100.59,6738.3,6428.8,45.01,44.11,1294.7,1282.6,1.104,0.39
2016-11-08,2146.87,2123.56,6809.2,6538.6,45.39,44.41,1291.2,1277.3,11.026,0.39
2016-11-09,2170.1,2125.35,6648.4,6464.4,45.95,43.07,1339,1272,10.909,0.39
2016-11-10,2182.3,2151.17,6673.9,6533.5,45.64,44.25,1292.8,1255.8,10.893,0.39
2016-11-11,2165.92,2152.49,6674.7,6072.7,44.63,43.03,1265.3,1222.8,10.856,0.39
2016-11-14,2171.36,2156.08,6645.7,6034.9,43.81,42.2,1231,1212.5,10.737,0.39
2016-11-15,2180.84,2166.38,6563.5,6429.6,46.09,43.55,1232,1219.9,10.722,0.39
2016-11-16,2179.22,2172.2,6653,6487.8,46.41,45.03,1234.1,1222.5,1.069,0.39
2016-11-17,2188.06,2176.65,6682.3,6537.6,46.58,44.88,1232.3,1212.6,10.626,0.39
2016-11-18,2189.89,2180.38,6661.5,6550.4,45.77,44.55,1216,1204,10.588,0.39
2016-11-21,2198.7,2186.43,6633.9,6523.8,47.8,45.77,1219,1207,10.629,0.39
2016-11-22,2204.8,2194.51,6699.5,6589.9,49.2,47.17,1222.2,1207.6,10.626,0.39
2016-11-23,2204.72,2194.51,6678.9,6613.3,48.43,47.4,1215.8,1182.5,1.056,0.39
2016-11-25,2213.35,2206.27,6653.5,6526,48.26,45.88,1193.2,1172,10.587,0.39
2016-11-28,2211.14,2200.36,6622.5,6206.2,47.65,45.14,1198.4,1184,10.615,0.39
2016-11-29,2210.46,2198.15,6344.8,6206.8,46.98,44.82,1197.7,1182.6,1.065,0.39
2016-11-30,2214.1,2198.81,6329.3,6282.8,49.9,45.22,1196.8,1171.3,10.588,0.39
2016-12-01,2202.6,2187.44,6390.9,6300,51.8,48.98,1178.4,1162.2,10.662,0.39
2016-12-02,2197.95,2188.37,7358.4,6300.2,51.73,50.18,1180.3,1168.4,10.673,0.39
2016-12-05,2209.42,2199.97,6836.7,6645.4,52.42,50.93,1190.2,1158.6,10.764,0.39
2016-12-06,2212.78,2202.21,6745.9,6637.8,51.6,50.28,1177.1,1168.1,10.719,0.39
2016-12-07,2241.63,2208.93,6736.3,6530.6,51.2,49.72,1182.3,1167.2,10.753,0.39
2016-12-08,2251.69,2237.57,6603.2,6506.9,50.98,49.61,1180.7,1170.9,10.615,0.39
2016-12-09,2259.8,2249.23,6593.7,6495.9,51.66,50.86,1173.8,1157.6,10.562,0.39
2016-12-12,2264.03,2252.37,6643.1,6568,54.51,52.18,1167.9,1152.5,10.635,0.39
2016-12-13,2277.53,2263.32,6612.7,6529.5,53.41,52.35,1167,1156.3,10.627,0.39
2016-12-14,2276.2,2248.44,6573.6,6500.5,52.78,50.67,1168,1140,10.537,0.39
2016-12-15,2272.12,2253.77,6593.8,6522.6,51.48,49.95,1146,1124.3,10.414,0.39
2016-12-16,2268.05,2254.24,6544.8,6491.5,52.08,50.5,1143.2,1128.5,10.451,0.39
2016-12-19,2267.47,2258.21,6570.5,6498.5,52.52,51.51,1144.4,1135.5,10.402,0.39
2016-12-20,2272.56,2266.14,6534,6473.7,52.7,51.85,1141.7,1127.3,10.387,0.39
2016-12-21,2271.23,2265.15,6502.2,6461.2,53.79,52.32,1138.8,1131,10.425,0.39
2016-12-22,2263.18,2256.08,6498.4,6310.5,53.19,52.08,1135.5,1128.6,10.437,0.39
2016-12-23,2263.79,2258.84,6469.9,6316.5,53.28,52.26,1137.3,1129.5,10.457,0.39
2016-12-27,2273.82,2266.15,6405.7,6257.8,54.1,53.03,1151.7,1132.8,10.457,0.39
2016-12-28,2271.31,2249.11,6421.8,6354.2,54.37,53.56,1145.1,1137.1,10.412,0.39
2016-12-29,2254.51,2244.56,6444.3,6390.9,54.21,53.46,1163.1,1145.5,10.492,0.39
2016-12-30,2253.58,2233.62,6429.5,6346.2,54.09,53.41,1162.2,1153,10.516,0.39
2017-01-03,2263.88,2245.13,6508.9,6359.7,55.24,52.11,1165,1148.1,10.406,1
2017-01-04,2272.82,2261.6,6489.2,6431.7,53.43,52.15,1168.5,1158.1,10.488,1
2017-01-05,2271.5,2260.45,6509.6,6441.6,54.12,52.79,1186.5,1165.3,10.607,1
2017-01-06,2282.1,2264.06,6594.3,6502,54.32,53.32,1180.1,1172.6,10.533,1
2017-01-09,2275.49,2268.9,6577.3,6466.3,53.83,51.76,1187.2,1174.6,10.574,1
2017-01-10,2279.27,2265.27,6496.1,6390,52.37,50.71,1191.2,1181.9,10.554,1
2017-01-11,2275.32,2260.83,6461.7,6411.7,52.78,50.75,1199.8,1178.8,10.582,1
2017-01-12,2271.78,2254.25,6451.7,6359,53.5,52.12,1208.1,1193.4,10.613,1
2017-01-13,2278.68,2271.51,6475.9,6409.4,53.17,52.27,1201.8,1189.4,10.644,1
2017-01-17,2272.08,2262.81,6466.8,6386.7,53.52,52.12,1220,1200.8,10.713,1
2017-01-18,2272.01,2263.35,6453.3,5619.2,52.79,50.91,1218.2,1203.6,10.631,1
2017-01-19,2274.33,2258.41,5878.5,5384.1,51.87,51.02,1207.4,1197.3,10.664,1
2017-01-20,2276.96,2265.01,5747.7,5539.7,52.9,51.39,1215.9,1199.7,10.703,1
2017-01-23,2271.78,2257.02,5645.5,5561.4,53.47,52.21,1220,1210.4,10.765,1
2017-01-24,2284.63,2266.68,5727.9,5615.5,53.56,52.67,1220.6,1207.5,10.731,1
2017-01-25,2299.55,2288.88,5662.5,4831.1,53.47,52.56,1209.8,1193.9,10.748,1
2017-01-26,2300.99,2294.08,5013.4,4272.3,54.06,52.79,1203.1,1185.1,10.682,1
2017-01-27,2299.02,2291.62,4743.7,4393,54.08,52.58,1192.4,1181.7,10.699,1
2017-01-30,2286.01,2268.04,4695.7,4346.7,53.46,52.41,1201.3,1190,10.695,1
2017-01-31,2279.09,2267.21,4455.6,4223.7,53.56,52.24,1217.4,1195.6,10.798,1
2017-02-01,2289.14,2272.44,4494.6,3821.5,53.91,52.64,1215,1199.7,10.769,1
2017-02-02,2283.97,2271.65,4198.4,3634.2,54.34,53.35,1227.5,1210.2,10.758,1
2017-02-03,2298.31,2287.88,4179,3679.8,54.22,53.4,1223.2,1208.3,10.784,1
2017-02-06,2296.18,2288.57,3920.6,3687.8,54.13,52.91,1237.5,1220.8,1.075,1
2017-02-07,2299.4,2290.16,4391.8,3866.4,53.24,51.63,1237.5,1229.2,10.681,1
2017-02-08,2295.91,2285.38,4440.1,4140.6,52.67,51.22,1246.6,1231.3,10.699,1
2017-02-09,2311.08,2296.61,4340.6,3954.5,53.21,52.37,1246.2,1226.1,10.656,1
2017-02-10,2319.23,2311.1,4299.1,3967.1,54.13,52.9,1238.9,1222.6,10.641,1
2017-02-13,2331.58,2321.42,4316.1,4105.3,53.95,52.77,1234.4,1220.3,10.598,1
2017-02-14,2337.58,2322.17,4177,3839.9,53.72,52.86,1236,1222.7,10.577,1
2017-02-15,2351.3,2334.81,4082.9,3809.3,53.51,52.73,1234.9,1217.5,10.601,1
2017-02-16,2351.31,2338.87,3974.1,3765.2,53.59,52.68,1243.7,1233.3,10.674,1
2017-02-17,2351.16,2339.58,3887.2,3505.7,53.52,52.88,1245.1,1235.3,10.614,1
