,Date,SNP500_High,SNP500_Low,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,EURO_To_USD_Rate,Interest
1948,05/15/2015,59.97,58.42,2690.7,2454.8,59.97,58.42,1226.0,1212.5,1.1452,0.13
1949,05/14/2015,60.84,59.36,2536.4,2335.3,60.84,59.36,1226.8,1212.8,1.141,0.13
1950,05/13/2015,61.85,60.02,2521.6,2125.6,61.85,60.02,1218.0,1191.5,1.1357,0.13
1951,05/12/2015,61.36,59.12,2803.7,2349.0,61.36,59.12,1194.5,1181.4,1.1214,0.13
1952,05/11/2015,59.85,58.75,2784.8,2647.4,59.85,58.75,1191.1,1180.1,1.1155,0.13
1953,05/08/2015,59.9,58.14,2985.1,2483.6,59.9,58.14,1191.0,1182.0,1.1204,0.13
1954,05/07/2015,61.31,58.49,2977.9,2867.3,61.31,58.49,1190.7,1181.0,1.1267,0.13
1955,05/06/2015,62.58,60.54,2914.2,2807.4,62.58,60.54,1195.8,1190.0,1.1353,0.13
1956,05/05/2015,61.1,58.63,2852.1,2786.1,61.1,58.63,1197.8,1190.0,1.1186,0.13
1957,05/04/2015,59.73,58.45,2808.4,2623.6,59.73,58.45,1192.5,1177.5,1.1146,0.13
1958,05/01/2015,59.9,58.32,2880.9,2626.6,59.9,58.32,1175.5,1171.2,1.1202,0.13
1959,04/30/2015,59.85,58.38,2931.2,2699.7,59.85,58.38,1205.5,1180.0,1.1225,0.13
1960,04/29/2015,59.33,56.54,2705.4,2523.9,59.33,56.54,1210.5,1210.5,1.1132,0.13
1961,04/28/2015,57.83,56.07,2559.8,2478.2,57.83,56.07,1214.9,1198.6,1.0981,0.13
1962,04/27/2015,57.89,56.52,2582.8,2449.9,57.89,56.52,1206.7,1177.6,1.0888,0.13
1963,04/24/2015,57.95,56.5,2494.0,2385.6,57.95,56.5,1195.4,1174.1,1.0874,0.13
1964,04/23/2015,58.41,55.76,2460.8,2303.3,58.41,55.76,1197.4,1183.6,1.0827,0.13
1965,04/22/2015,57.19,55.73,2330.6,2168.4,57.19,55.73,1204.4,1185.0,1.0726,0.13
1966,04/21/2015,56.91,55.01,2329.3,2147.1,56.91,55.01,1203.7,1192.5,1.0736,0.13
1967,04/20/2015,57.17,54.85,2337.4,2117.3,57.17,54.85,1209.0,1190.8,1.0737,0.13
1968,04/17/2015,56.88,55.31,2300.5,2051.1,56.88,55.31,1207.8,1197.0,1.0807,0.13
1969,04/16/2015,57.42,55.07,2322.4,1868.6,57.42,55.07,1208.8,1194.3,1.0762,0.13
1970,04/15/2015,56.69,53.39,2616.5,2051.4,56.69,53.39,1204.4,1188.3,1.0686,0.13
1971,04/14/2015,53.79,51.83,2781.8,2210.5,53.79,51.83,1201.3,1183.5,1.0654,0.13
1972,04/13/2015,53.1,51.47,2497.0,2263.3,53.1,51.47,1209.3,1196.1,1.0568,0.13
1973,04/10/2015,51.93,50.08,2286.3,2110.8,51.93,50.08,1210.6,1192.9,1.0604,0.13
1974,04/09/2015,52.07,50.51,2264.8,1998.6,52.07,50.51,1203.3,1192.4,1.0659,0.13
1975,04/08/2015,53.23,50.37,2094.9,1980.1,53.23,50.37,1212.5,1197.4,1.0781,0.13
1976,04/07/2015,54.13,51.17,2048.4,1944.4,54.13,51.17,1215.9,1207.5,1.0816,0.13
1977,04/06/2015,52.24,49.47,1969.7,1875.3,52.24,49.47,1224.5,1212.6,1.0924,0.13
1978,04/03/2015,49.14,49.14,1980.5,1791.1,49.14,49.14,1200.9,1200.9,1.0978,0.13
1979,04/02/2015,50.27,48.11,1842.8,1704.0,50.27,48.11,1207.4,1194.8,1.0884,0.13
1980,04/01/2015,50.45,47.05,1752.6,1653.7,50.45,47.05,1208.7,1180.5,1.0764,0.13
1981,03/31/2015,48.73,47.28,1776.7,1656.8,48.73,47.28,1190.6,1178.2,1.0731,0.13
1982,03/30/2015,49.16,47.61,1802.8,1736.1,49.16,47.61,1199.6,1182.2,1.0834,0.13
1983,03/27/2015,51.38,48.21,1770.5,1594.6,51.38,48.21,1205.0,1192.5,1.0888,0.13
1984,03/26/2015,52.48,48.73,1822.5,1641.2,52.48,48.73,1219.7,1194.5,1.0884,0.13
1985,03/25/2015,49.46,47.0,1864.8,1741.5,49.46,47.0,1199.5,1188.0,1.0972,0.13
1986,03/24/2015,48.56,46.67,1766.2,1665.0,48.56,46.67,1194.3,1185.4,1.0926,0.13
1987,03/23/2015,47.61,45.33,1757.4,1620.0,47.61,45.33,1191.1,1179.2,1.0947,0.13
1988,03/20/2015,46.53,43.31,1667.7,1552.9,46.53,43.31,1186.7,1168.9,1.0822,0.13
1989,03/19/2015,44.71,42.75,1572.9,1495.2,44.71,42.75,1174.9,1159.0,1.066,0.13
1990,03/18/2015,45.34,42.03,1560.4,1503.9,45.34,42.03,1173.6,1145.7,1.0867,0.13
1991,03/17/2015,44.2,42.41,1588.1,1485.0,44.2,42.41,1156.9,1142.5,1.0598,0.13
1992,03/16/2015,45.0,42.85,1609.8,1437.1,45.0,42.85,1163.5,1150.0,1.0568,0.13
1993,03/13/2015,47.28,44.75,1496.4,1424.1,47.28,44.75,1160.0,1152.5,1.0495,0.13
1994,03/12/2015,48.76,46.86,1471.1,1394.8,48.76,46.86,1163.6,1148.5,1.0635,0.13
1995,03/11/2015,49.05,47.33,1448.7,1342.8,49.05,47.33,1161.5,1147.1,1.0547,0.13
1996,03/10/2015,50.36,48.2,1358.9,1309.7,50.36,48.2,1168.5,1155.2,1.0698,0.13
1997,03/09/2015,50.79,49.25,1343.7,1314.2,50.79,49.25,1174.5,1169.3,1.0852,0.13
1998,03/06/2015,51.22,48.88,1356.2,1287.6,51.22,48.88,1199.6,1167.0,1.0844,0.13
1999,03/05/2015,52.4,50.61,1346.8,1285.3,52.4,50.61,1207.0,1197.0,1.1031,0.13
2000,03/04/2015,51.99,49.6,1309.2,1263.0,51.99,49.6,1205.9,1200.7,1.1079,0.13
2001,03/03/2015,50.83,49.45,1272.6,1244.2,50.83,49.45,1210.3,1199.4,1.1176,0.13
2002,03/02/2015,51.04,48.71,1256.4,1234.9,51.04,48.71,1219.0,1212.1,1.1185,0.13
2003,02/27/2015,49.94,48.46,1256.2,1223.1,49.94,48.46,1215.9,1205.3,1.1195,0.13
2004,02/26/2015,51.22,47.8,1257.0,1215.8,51.22,47.8,1210.5,1210.5,1.1198,0.13
2005,02/25/2015,51.28,48.43,1257.0,1235.6,51.28,48.43,1211.7,1200.7,1.1362,0.13
2006,02/24/2015,50.33,48.68,1246.6,1210.7,50.33,48.68,1204.4,1190.0,1.1341,0.13
2007,02/23/2015,50.99,48.67,1218.2,1194.1,50.99,48.67,1210.3,1190.6,1.1332,0.13
2008,02/20/2015,51.85,49.91,1213.9,1191.1,51.85,49.91,1215.3,1197.7,1.1381,0.13
2009,02/19/2015,52.14,49.15,1203.0,1172.8,52.14,49.15,1222.9,1205.2,1.1366,0.13
2010,02/18/2015,53.41,50.32,1188.0,1166.7,53.41,50.32,1213.4,1197.2,1.1397,0.13
2011,02/17/2015,54.15,50.81,1194.8,841.5,54.15,50.81,1236.7,1203.3,1.1412,0.13
2012,02/16/2015,54.08,52.92,1195.4,1162.2,54.08,52.92,1236.7,1203.3,1.1353,0.13
2013,02/13/2015,53.43,51.03,1225.5,1207.4,53.43,51.03,1234.9,1222.5,1.1385,0.13
2014,02/12/2015,51.6,49.14,1229.6,1195.8,51.6,49.14,1232.8,1218.0,1.1403,0.13
2015,02/11/2015,51.14,48.05,1214.9,1194.8,51.14,48.05,1238.7,1216.5,1.1334,0.13
2016,02/10/2015,52.65,49.86,1215.1,1174.0,52.65,49.86,1245.9,1230.6,1.1321,0.13
2017,02/09/2015,53.99,51.65,1198.2,1166.7,53.99,51.65,1243.6,1234.4,1.1324,0.13
2018,02/06/2015,53.16,50.72,1201.2,1173.2,53.16,50.72,1269.0,1228.2,1.1315,0.13
2019,02/05/2015,52.1,47.36,1201.6,1130.5,52.1,47.36,1274.6,1256.1,1.1477,0.13
2020,02/04/2015,52.56,47.95,1143.8,1110.1,52.56,47.95,1273.3,1256.9,1.1347,0.13
2021,02/03/2015,54.24,49.69,1161.2,1122.2,54.24,49.69,1286.5,1255.8,1.1481,0.13
2022,02/02/2015,50.56,46.67,1157.9,1095.6,50.56,46.67,1283.9,1266.5,1.1342,0.13
2023,01/30/2015,48.35,44.31,1109.5,1074.2,48.35,44.31,1285.4,1257.5,1.1288,0.13
2024,01/29/2015,44.96,43.58,1103.7,1067.5,44.96,43.58,1286.6,1252.1,1.132,0.13
2025,01/28/2015,45.83,44.08,1088.2,1035.2,45.83,44.08,1293.9,1280.0,1.1288,0.13
2026,01/27/2015,46.55,44.81,1052.7,1020.9,46.55,44.81,1297.8,1273.4,1.1381,0.13
2027,01/26/2015,46.41,44.35,1058.7,1008.3,46.41,44.35,1299.7,1276.4,1.1239,0.13
2028,01/23/2015,47.76,45.21,1068.4,1015.5,47.76,45.21,1302.2,1285.8,1.1208,0.13
2029,01/22/2015,49.09,45.87,1048.8,961.8,49.09,45.87,1307.1,1280.0,1.1366,0.13
2030,01/21/2015,48.2,46.55,1004.3,946.7,48.2,46.55,1307.4,1285.8,1.161,0.13
2031,01/20/2015,48.77,45.89,996.0,890.4,48.77,45.89,1297.0,1273.8,1.1551,0.13
2032,01/19/2015,49.19,47.64,1038.4,927.3,49.19,47.64,1297.2,1272.1,1.1606,0.13
2033,01/16/2015,48.87,45.95,1121.9,997.8,48.87,45.95,1281.9,1255.9,1.157,0.13
2034,01/15/2015,51.27,46.07,1125.5,1043.9,51.27,46.07,1266.6,1227.5,1.1631,0.13
2035,01/14/2015,48.91,45.01,1057.5,1005.0,48.91,45.01,1244.6,1226.6,1.1789,0.13
2036,01/13/2015,46.79,44.2,1063.7,967.3,46.79,44.2,1243.4,1228.4,1.1772,0.13
2037,01/12/2015,48.19,45.62,1103.6,940.2,48.19,45.62,1235.8,1218.9,1.1834,0.13
2038,01/09/2015,49.61,47.16,1174.9,1063.5,49.61,47.16,1223.7,1208.3,1.1841,0.13
2039,01/08/2015,49.65,47.73,1260.2,1119.0,49.65,47.73,1216.4,1206.9,1.1793,0.13
2040,01/07/2015,49.31,46.83,1256.9,1236.4,49.31,46.83,1217.5,1210.0,1.1839,0.13
2041,01/06/2015,50.37,47.55,1255.5,1218.4,50.37,47.55,1222.0,1206.0,1.1889,0.13
2042,01/05/2015,52.73,49.68,1245.6,1205.6,52.73,49.68,1205.2,1189.1,1.1934,0.13
2043,01/02/2015,55.11,52.03,1235.5,1160.9,55.11,52.03,1193.3,1171.6,1.2003,0.13
